user_id,user_name,review_text,helpful_votes,funny_votes,recommendation,date_posted
nmmdog,Nate,"Product refunded After coming from The Sims 3, I was severely disappointed. Setting aside all of the EAisms about the game (obscenely expensive expansions to get basic game play features that should be in the base game, over inclusion of social media aspects, etc.) I was expecting a phenomenal experience. Instead, they seem to have limited the ability to travel, removing the semi-open world of TS3 and instead reverting back to a very old school system of traveling to what basically amounts to a few city blocks, which was the most disappointing feature. You can no longer have your sims travel to work in a real environment, instead they do the ole disappearing act and reappear after 8 hours. No more travelling to a grocery store, all supplies are magically bought and created out of thin air. I felt like I was playing TS1 or 2 again, and everything feels very stripped down and bare-bones, very much like a mobile game. To be fair, they have added a much more in depth sim creator, which is pretty cool if that's all you care about. The AI system seems to work better too with interactions between sims being more fluid and natural. Overall, disappointed. Wouldn't recommend.",520,17,-1,"June 24, 2020"
TacticianRT,TacticianRT,"Expansions are so ridiculously expensive, I could buy half the steam store with the same money.",351,40,-1,"November 14, 2022"
76561199224839670,cassino,get mods = fun good game,281,9,1,"January 1, 2023"
wrenthedoggirl,Wren the Dog Girl,"Do some searching on the web, don't buy any of the add-ons for this game. It's very easy to 'unlock' if you catch my meaning. ♥♥♥♥ paying literal thousands of dollars for basic tiny things.",394,19,1,"March 26, 2023"
76561199067049556,Ariezisfake,THIS GAME WOULD BE A MASTER PIECE IF A SINGULAR EXPANSION PACK WASNT 40 BUCKS,244,6,1,"November 27, 2021"
fucme,wormword46,My life is empty.,404,230,1,"June 13, 2022"
muazkadan,Armin ᓚᘏᗢ,Overpriced game and very overpriced DLCs. Edit: The game is now free,443,26,1,"November 4, 2020"
76561198858453531,Hex,"I want to like it. Seriously. But... ...EA. (Or is it E-Pay now?!) What does that mean? Look, somehow EA managed to take a great game, boil all of the fun out of it, and lock it ALL behind an immense series of PAYWALLS. Don't believe me? Go take a look at the DLC list. It's over ONE THOUSAND DOLLARS. Each DLC is an amusing twist on the game, adding fun elements. But is it worth that kind of cost?! Ffffff... Heck no. And without the DLC's, its just a matter of time until you get bored of watching your sims going through the same motions. Play long enough, and you get to see the neighbourhoods literally empty out because the AI algorithms/scripting they have in place doesn't handle their income, jobs etcetera, and having children. SO they all end up in immense debt, and don't have kids so when YOUR sims kids grow up, they're surrounded by a gradually depleting list of OAP's. Gee what a great game. It's almost like they were too busy segregating all the content into bite sized chunks they could sell off piecemeal AT THE COST OF A NEW GAME EACH, instead of providing a great game experience. DON'T get this. DON'T put money into it. DO WHAT THEY HATE the most instead: Find a second hand copy of Sims 3 from somewhere and play that. Scumbag dev's like this REALLY hate the second hand games trade :)",188,3,-1,"November 5, 2023"
ceejinary,Ceenile,"I am saying this for the people that ALREADY have this on ORIGIN From all that I've seen. Despite me having the base game on Steam, and buying the DLCs from my previous experiences with Origin... IT DOESN'T MATTER. It will say you have the DLCs, but because they aren't on steam you cant USE THEM. EA is really unnecessary with their expensive DLCs that aren't even that good TBH lets be real, 500 bucks for DLC that isn't even better than Sims 3 is kinda upsetting. But they DONT EVEN LET YOU MOVE YOUR DLCS TO STEAM. EA HAVE PITY ON PEOPLE'S WALLETS PLEASE. THIS IS REALLY MEAN. If you change this later, thank you. Great. But honestly if you don't, no skin off my back. Done buying your stuff. if you already have this game on Origin, STAY THERE.",359,18,-1,"June 28, 2020"
76561198022446980,thndrking4,"I wanna start by saying Sims is always a classic. Each game they make improvements and there is always a level of enjoyment creating a false reality to live in. Even then, though, some key features are taken away for no reason (example color grids for anything rather than just makeup.) This game is just generally a good example of the EA way. Have an iconic well known title,  make it only a small portion of the game and lock everything else, hanging the carrot in your face, with Expansion packs galore. Would I recommend you play this game? Yes. Absolutley, if you have the actual FULL game or just any level of added content besides the base game it Would i recommend you buy it? Maybe the base game on a steep sale. I'd say the base game by itself is worth maybe 5 bucks and the expansions, although they should be included to begin with, at most 2 dollars per expansion considering there are 56. that's still over 100 dollars. Castrate me if you want. Pirate this game. EA does not need this money, they are and always have been greedy bastards.",159,8,-1,"June 20, 2022"
76561198159755812,Mochan N7,"It's like buying a Happy Meal and the only thing included are the fries. You have to buy the nuggets, drink, sauce and toy separately. Classic EA.",320,88,-1,"January 4, 2021"
georgeisahomosexualandsoisjames,Potato 2.0,"$1,000+ for the full game.",557,77,-1,"May 7, 2021"
zombiezzflesh,zombiezzflesh,i am autistic. i enjoy,343,115,1,"December 2, 2023"
GalliardJaws,Antler,Imagine you're buying a burger. You get the bun for free. You have to pay for the cheese. You have to pay for the patty. You have to pay for the ketchup. You have to pay for the lettuce. You have to pay for the fries. You have to pay for the sesame seeds on the bun. You have to pay for the seat in the corner of the restaurant that hasn't been cleaned in weeks. That's what this game is like.,804,176,-1,July 1
ibbers,ibbers,"Find ""other"" means to get this game fully unlocked The game is good and enjoyable, however it can be both recommended and not. The Sims 4"" builds upon the foundations laid by its predecessors, refining the gameplay mechanics and introducing new features that enhance the player's ability to create and control virtual lives. The game allows players to create and control virtual characters, build and furnish homes, and guide their Sims through various life stages and experiences. Pros and cons 🟩 Positives 🟥 Negatives - Robust building mechanics and extensive customisation options allow for highly detailed, personalised environments and characters. - Open-ended approach to storytelling encourages player agency and immersion, fostering a sense of investment and attachment to the Sims and their lives. - Emotions system adds depth and complexity to Sims' behaviour and interactions, encouraging players to consider their Sims' psychological and emotional well-being. - User-generated content and modding community expand the game's creative possibilities and offer additional content and features. - Initial lack of content and features compared to previous iterations of the series may lead to frustration and dissatisfaction among players. Reliance on DLC and microtransactions may restrict access to certain content and features for players unwilling or unable to make additional purchases. - The absence of certain features, such as curved walls or split-level structures, may limit the game's creative potential for some players. - Monetisation strategies and content-locking practices have raised concerns about the game's accessibility and value for money. Mechanics and Design The game retains the core gameplay mechanics of the series, allowing players to create and customise virtual characters, build and furnish homes, and guide their Sims through various life stages and experiences. Emotions System Another significant addition is the Emotions system, which adds depth and complexity to the Sims' behaviour and interactions. Sims can now experience a wide range of emotions, such as happiness, sadness, anger, and embarrassment, which are influenced by their environment, social interactions, and personal traits. Building A central aspect of the sim's franchise experience is the building mechanics, which allow players to design, construct, and customise their Sims' homes and community lots. One of the most notable improvements is introducing the room-based building system. This system allows players to create and manipulate individual rooms as modular units, making rearranging and modifying structures easier without requiring extensive reconstruction. This feature streamlines the building process and encourages experimentation. Thus, players can quickly test different layouts and configurations with minimal effort. Another significant enhancement is the addition of the Build Mode catalogue, which offers a vast array of objects, materials, and decorative items for players to choose from. The catalogue is organised into intuitive categories and features a search function, making it easier for players to find and select the necessary items. This extensive selection of building and furnishing options enables players to create highly detailed and personalised environments that reflect their Sims' personalities, lifestyles, and aspirations. Moreover, the game's vibrant modding community further enriches the building mechanics, which has produced a wealth of custom content, ranging from unique architectural elements to entire pre-built lots. This user-generated content expands the game's creative possibilities. It allows players to incorporate diverse styles and designs into their creations. However, the building mechanics in ""The Sims 4"" have limitations. Some players have expressed frustration with the lack of certain features, such as the ability to create curved walls or split-level structures, which were available in previous iterations of the series. Additionally, the game's reliance on DLC and microtransactions mean that access to certain building materials and objects may be restricted for players who do not wish to make additional purchases. DLCs: Locking and Monetisation Strategies In previous iterations of the series, certain features and content were included in the base game or expansion packs, providing players with a more comprehensive experience without additional purchases. However, ""The Sims 4"" has adopted a more aggressive monetisation strategy, with numerous expansion packs, game packs, and stuff packs that collectively add to a significant financial investment for players wishing to access the full range of content. This has led to concerns about the game's reliance on downloadable content (DLC) and microtransactions, which can be seen as a barrier to entry for players with limited financial resources. This form of microtransactions has been criticised for several reasons. Firstly, it can be seen as a form of artificial content scarcity. Once part of the core experience, features and content are now gated behind additional purchases. This can lead to frustration and dissatisfaction among players, who may feel that they are being unfairly charged for content that should have been included in the base game. Secondly, this monetisation strategy raises concerns about the potential normalisation of microtransactions in the gaming industry, as it may encourage other developers and publishers to adopt similar practices. And I guarantee this practice will be the same if the Sims 5 ever comes out. This could shift towards a more fragmented and costly gaming landscape, where players are increasingly expected to pay for additional content to enjoy a complete and fulfilling experience. It is important to critically evaluate these monetisation strategies and consider their implications for the gaming industry and player experience. While developers and publishers have a legitimate need to generate revenue to sustain their operations and continue producing high-quality games, it is essential to balance financial viability and provide a fair, accessible, and enjoyable experience for players. By supporting more ethical and consumer-friendly monetisation practices, players can help to shape a more sustainable and equitable gaming landscape for all. Conclusion ""The Sims 4"" offers a unique and engaging virtual life simulation experience, building upon the foundations laid by its predecessors and introducing new features that enhance the player's ability to create and control virtual lives. The game's strengths lie in its emphasis on creativity, self-expression, and storytelling and its efforts to improve accessibility and inclusivity. However, I cannot recommend buying the game due to EA's monetisation strategy, but it is a ""fine"" game. However, if you ever want to go out to sea, you can easily find everything unlocked in that vast ocean.",254,12,1,"June 29, 2023"
